Distance_(pixels),Gray_Value
832,15856.831
833,16169.446
834,16440.186
835,16666.061
836,16845.732
837,17009.861
838,17128.666
839,17203.953
840,17257.434
841,17259.699
842,17220.219
843,17160.412
844,17059.004
845,16946.809
846,16782.609
847,16593.406
848,16350.457
849,16116.037
850,15843.790
851,15518.847
852,15184.972
853,14832.579
854,14465.504
855,14069.771
856,13643.008
857,13241.624
858,12839.211
859,12430.059
860,12022.891
861,11610.798
862,11185.152
863,10780.126
864,10386.432
865,10028.552
866,9684.362
867,9393.383
868,9102.634
869,8847.200
870,8641.721
871,8471.234
872,8308.400
873,8182.775
874,8082.299
875,8003.208
876,7949.673
877,7945.556
878,7981.271
879,8051.246
880,8139.377
881,8252.046
882,8408.315
883,8575.417
884,8783.408
885,9013.625
886,9258.784
887,9527.231
888,9832.058
889,10167.865
890,10508.458
891,10867.151
892,11241.349
893,11627.511
894,12008.834
895,12390.432
896,12804.053
897,13230.938
898,13619.140
899,14004.526
900,14378.881
901,14731.626
902,15077.591
903,15395.679
904,15695.389
905,15961.075
906,16199.037
907,16404.695
908,16577.447
909,16734.980
910,16855.959
911,16911.217
912,16979.941
913,17016.883
914,17005.277
915,16962.395
916,16866.490
917,16749.398
918,16616.494
919,16400.891
920,16174.344
921,15911.003
922,15638.669
923,15364.490
924,15068.269
925,14769.527
926,14428.037
927,14070.243
928,13655.901
929,13257.273
930,12825.861
931,12400.229
