Distance_(pixels),Gray_Value
1246,5964.709
1247,6251.658
1248,6574.253
1249,6934.368
1250,7315.304
1251,7727.652
1252,8145.818
1253,8639.382
1254,9128.126
1255,9622.717
1256,10083.054
1257,10544.048
1258,10999.390
1259,11395.065
1260,11797.675
1261,12210.163
1262,12602.781
1263,13003.870
1264,13417.392
1265,13838.389
1266,14283.746
1267,14694.301
1268,15142.816
1269,15559.898
1270,15993.672
1271,16365.660
1272,16740.570
1273,17039.645
1274,17290.600
1275,17502.932
1276,17640.561
1277,17663.473
1278,17672.119
1279,17651.684
1280,17552.156
