Distance_(pixels),Gray_Value
1280,948.052
1281,930.242
1282,973.764
1283,931.036
1284,878.915
1285,908.097
1286,937.573
1287,866.482
1288,839.222
1289,834.027
1290,896.643
1291,907.272
1292,950.431
1293,935.382
1294,877.845
1295,892.327
1296,877.037
1297,891.533
1298,982.361
1299,1032.600
1300,1011.205
1301,1017.647
1302,983.701
1303,990.599
1304,955.251
1305,955.827
1306,877.351
1307,863.889
1308,910.627
1309,889.075
1310,900.257
1311,926.718
1312,952.748
1313,903.696
1314,826.882
1315,802.746
1316,911.653
1317,869.966
1318,909.159
1319,869.965
1320,916.479
1321,877.664
1322,868.928
1323,902.561
1324,918.915
1325,861.770
1326,935.470
1327,887.538
1328,887.516
1329,871.174
1330,848.221
1331,896.089
1332,883.856
1333,950.518
1334,851.825
1335,920.488
1336,972.627
1337,873.937
1338,923.960
1339,927.077
1340,898.192
1341,1021.490
1342,961.669
1343,961.673
1344,914.610
1345,872.750
1346,975.472
1347,945.863
1348,844.165
1349,889.435
1350,938.313
1351,898.007
1352,946.111
1353,982.187
1354,990.434
1355,909.238
1356,931.265
1357,1007.001
1358,915.255
1359,858.906
1360,880.347
1361,874.454
1362,936.798
1363,944.770
1364,947.276
1365,908.969
1366,888.015
1367,883.712
1368,908.013
1369,892.835
1370,920.431
1371,848.253
1372,857.885
1373,994.949
1374,956.806
1375,873.698
1376,912.409
1377,856.781
1378,872.891
1379,881.052
1380,907.732
1381,906.667
1382,1061.842
1383,1156.262
1384,1310.134
1385,1426.446
1386,1661.730
1387,1852.383
1388,2081.722
1389,1989.419
1390,1586.333
1391,1306.783
1392,1130.681
1393,1042.850
1394,1044.043
1395,969.329
1396,975.422
1397,964.128
1398,919.809
1399,885.576
1400,931.876
1401,922.622
1402,898.792
1403,903.450
1404,889.193
1405,869.051
1406,880.057
1407,850.365
1408,958.732
1409,858.969
1410,887.146
1411,984.838
1412,945.577
1413,878.194
1414,825.415
1415,881.206
1416,910.761
1417,961.976
1418,875.611
1419,810.985
1420,876.513
1421,903.079
1422,924.855
1423,934.937
1424,820.498
1425,866.474
1426,946.283
1427,904.386
1428,979.228
1429,905.580
1430,828.973
1431,900.380
1432,863.671
1433,883.709
1434,945.177
1435,965.347
1436,1057.946
1437,952.438
1438,952.477
1439,969.792
1440,901.809
1441,875.249
1442,922.571
1443,916.121
1444,861.056
1445,857.215
1446,949.378
1447,891.808
1448,879.686
1449,887.943
1450,884.384
1451,896.911
1452,885.397
1453,954.536
1454,897.705
1455,896.095
1456,862.068
1457,941.048
1458,957.719
1459,1004.568
1460,901.427
1461,826.579
1462,894.478
1463,934.844
1464,903.473
1465,847.869
1466,866.968
1467,893.473
1468,913.045
1469,947.020
1470,935.327
1471,904.467
1472,962.512
1473,859.238
1474,902.062
1475,948.411
1476,935.572
1477,897.731
1478,837.945
1479,913.360
1480,965.808
1481,931.840
1482,959.654
1483,942.417
1484,938.852
1485,964.988
1486,931.219
1487,955.345
1488,927.013
1489,851.006
1490,917.595
1491,979.427
1492,923.259
1493,952.215
1494,872.950
1495,948.912
1496,911.175
1497,880.567
1498,928.557
1499,969.076
1500,919.846
1501,852.208
1502,900.385
1503,936.000
1504,908.755
1505,827.747
1506,917.011
1507,923.312
1508,865.332
1509,882.985
1510,875.138
1511,877.022
1512,880.208
1513,868.062
1514,876.249
1515,846.412
1516,866.642
1517,891.334
1518,838.049
1519,873.655
1520,838.001
1521,874.039
1522,849.598
1523,924.665
1524,971.600
1525,987.371
1526,979.957
1527,1033.320
1528,893.787
1529,947.428
1530,944.712
1531,846.996
1532,862.455
1533,766.163
1534,838.572
1535,847.080
1536,879.055
1537,839.081
1538,852.259
1539,887.626
1540,839.725
1541,909.452
1542,874.702
1543,871.011
1544,893.914
1545,908.566
1546,937.197
1547,873.834
1548,938.004
1549,970.949
1550,870.007
1551,836.518
1552,917.486
1553,945.006
1554,887.409
1555,911.849
1556,949.120
1557,922.263
1558,877.991
1559,900.977
1560,913.173
1561,972.417
1562,977.822
1563,1018.039
1564,1151.696
1565,1075.073
1566,1031.208
1567,1158.111
1568,1130.071
1569,1136.614
1570,1013.811
1571,978.565
1572,1039.267
1573,1075.711
1574,1015.981
1575,1042.658
1576,985.022
1577,1090.552
1578,979.503
1579,980.598
1580,943.475
1581,913.445
1582,931.306
1583,956.832
1584,875.562
1585,806.567
1586,939.262
1587,910.723
